Longitude,Latitude,ScientificName,SiteVisitID,Month-year,StartDate,EndDate,SiteID,SiteCode,LocalityDetails,LocationPrecision,ProjectID,ProjectName,OrganisationID,OrganisationName,OrganisationAcronym
153.04533,-27.55123,Phascolarctos cinereus,1980883,May-20,4/5/2020,4/5/2020,1733984,INCIDENTAL,Toohey Forest,30,14499,Terry Reis Incidental Records,199,Private Individual,
152.6579111,-26.38986247,Phascolarctos cinereus,2055454,May-20,4/5/2020,4/5/2020,1777087,INCIDENTAL,Not recorded,10,17619,Koalas,2621,Gympie Regional Council,GRC
152.5102302,-26.21328427,Phascolarctos cinereus,2055460,May-20,4/5/2020,4/5/2020,1777093,INCIDENTAL,Not recorded,10,17619,Koalas,2621,Gympie Regional Council,GRC
152.6474609,-26.4005165,Phascolarctos cinereus,2055457,May-20,7/5/2020,7/5/2020,1777090,INCIDENTAL,Not recorded,10,17619,Koalas,2621,Gympie Regional Council,GRC
152.7860987,-26.04030932,Phascolarctos cinereus,2055458,May-20,9/5/2020,9/5/2020,1777091,INCIDENTAL,Not recorded,10,17619,Koalas,2621,Gympie Regional Council,GRC
152.7081827,-26.39534899,Phascolarctos cinereus,2055498,May-20,10/5/2020,10/5/2020,1777131,INCIDENTAL,Not recorded,100,17619,Koalas,2621,Gympie Regional Council,GRC
152.4440175,-26.20428328,Phascolarctos cinereus,2055463,May-20,12/5/2020,12/5/2020,1777096,INCIDENTAL,Not recorded,10,17619,Koalas,2621,Gympie Regional Council,GRC
152.139254,-27.572391,Phascolarctos cinereus,2031371,May-20,14/5/2020,14/5/2020,1671035,INCIDENTAL,"""Abberton"", Lockyer Creek Road, Helidon SEQ",50,8000,Rod Hobson's incidental records,1,Queensland Parks and Wildlife Service,QPWS
152.7822105,-26.09530798,Phascolarctos cinereus,2055536,May-20,16/5/2020,16/5/2020,1777169,INCIDENTAL,Not recorded,100,17619,Koalas,2621,Gympie Regional Council,GRC
152.0623186,-26.16321441,Phascolarctos cinereus,2055459,May-20,20/5/2020,20/5/2020,1777092,INCIDENTAL,Not recorded,10,17619,Koalas,2621,Gympie Regional Council,GRC
153.0416,-26.3822,Phascolarctos cinereus,2005960,May-20,24/5/2020,24/5/2020,1737286,INCIDENTAL,Fritz park Tewantin,10,17020,Noosa Council miscellaneous wildlife records,54,Noosa Shire Council,
152.8299722,-26.1403,Phascolarctos cinereus,2055464,May-20,31/5/2020,31/5/2020,1777097,INCIDENTAL,Not recorded,10,17619,Koalas,2621,Gympie Regional Council,GRC
152.8044,-26.4258,Phascolarctos cinereus,2006005,Jun-20,1/6/2020,1/6/2020,1737265,INCIDENTAL,979 Black Mountain Road Federal,50,17019,Noosa Council's Land for Wildlife program wildlife surveys,54,Noosa Shire Council,
152.7884876,-26.03965473,Phascolarctos cinereus,2055465,Jun-20,6/6/2020,6/6/2020,1777098,INCIDENTAL,Not recorded,10,17619,Koalas,2621,Gympie Regional Council,GRC
152.7012159,-26.3724301,Phascolarctos cinereus,2055466,Jun-20,6/6/2020,6/6/2020,1777099,INCIDENTAL,Not recorded,10,17619,Koalas,2621,Gympie Regional Council,GRC
152.6484361,-26.421825,Phascolarctos cinereus,2055467,Jun-20,6/6/2020,6/6/2020,1777100,INCIDENTAL,Not recorded,10,17619,Koalas,2621,Gympie Regional Council,GRC
152.6661831,-26.39558806,Phascolarctos cinereus,2055469,Jun-20,6/6/2020,6/6/2020,1777102,INCIDENTAL,Not recorded,10,17619,Koalas,2621,Gympie Regional Council,GRC
152.6672658,-26.39871134,Phascolarctos cinereus,2055468,Jun-20,9/6/2020,9/6/2020,1777101,INCIDENTAL,Not recorded,10,17619,Koalas,2621,Gympie Regional Council,GRC
153.0055,-26.4344,Phascolarctos cinereus,2006013,Jun-20,14/6/2020,29/6/2020,1737272,INCIDENTAL,2 Pheasant lane Doonan,50,17019,Noosa Council's Land for Wildlife program wildlife surveys,54,Noosa Shire Council,
152.5267025,-26.18455865,Phascolarctos cinereus,2055470,Jun-20,15/6/2020,15/6/2020,1777103,INCIDENTAL,Not recorded,10,17619,Koalas,2621,Gympie Regional Council,GRC
152.8044,-26.4258,Phascolarctos cinereus,2006006,Jun-20,15/6/2020,15/6/2020,1737265,INCIDENTAL,979 Black Mountain Road Federal,50,17019,Noosa Council's Land for Wildlife program wildlife surveys,54,Noosa Shire Council,
152.7864844,-26.04153293,Phascolarctos cinereus,2055472,Jun-20,17/6/2020,17/6/2020,1777105,INCIDENTAL,Not recorded,100,17619,Koalas,2621,Gympie Regional Council,GRC
153.1105,-26.3988,Phascolarctos cinereus,2005961,Jun-20,18/6/2020,18/6/2020,1737287,INCIDENTAL,36 Enterprise Street Sunshine Beach,100,17020,Noosa Council miscellaneous wildlife records,54,Noosa Shire Council,
152.8164108,-26.14955324,Phascolarctos cinereus,2055514,Jun-20,21/6/2020,21/6/2020,1777146,INCIDENTAL,Not recorded,100,17619,Koalas,2621,Gympie Regional Council,GRC
152.91544,-27.38155,Phascolarctos cinereus,1980509,Jun-20,21/6/2020,21/6/2020,1733909,INCIDENTAL,Trail in Samford Conservation Park,20,103,WildNet Incidental Records,3461,"Department of Environment, Science and Innovation",DES
152.6483472,-26.42164722,Phascolarctos cinereus,2055482,Jun-20,22/6/2020,22/6/2020,1777115,INCIDENTAL,Not recorded,100,17619,Koalas,2621,Gympie Regional Council,GRC
152.7862256,-26.04073852,Phascolarctos cinereus,2055471,Jun-20,23/6/2020,23/6/2020,1777104,INCIDENTAL,Not recorded,100,17619,Koalas,2621,Gympie Regional Council,GRC
152.7817373,-26.04847425,Phascolarctos cinereus,2055477,Jun-20,25/6/2020,25/6/2020,1777110,INCIDENTAL,Not recorded,100,17619,Koalas,2621,Gympie Regional Council,GRC
152.5089355,-26.21313765,Phascolarctos cinereus,2055473,Jun-20,26/6/2020,26/6/2020,1777106,INCIDENTAL,Not recorded,100,17619,Koalas,2621,Gympie Regional Council,GRC
152.8151,-26.3612,Phascolarctos cinereus,2006022,Jun-20,27/6/2020,27/6/2020,1737277,INCIDENTAL,63 Schreibers Road Cooran,50,17019,Noosa Council's Land for Wildlife program wildlife surveys,54,Noosa Shire Council,
152.635553,-26.19641103,Phascolarctos cinereus,2055474,Jun-20,28/6/2020,28/6/2020,1777107,INCIDENTAL,Not recorded,100,17619,Koalas,2621,Gympie Regional Council,GRC
152.6506007,-26.37484732,Phascolarctos cinereus,2055478,Jul-20,1/7/2020,1/7/2020,1777111,INCIDENTAL,Not recorded,100,17619,Koalas,2621,Gympie Regional Council,GRC
152.8638,-26.38,Phascolarctos cinereus,2005967,Jul-20,1/7/2020,1/7/2020,1737296,INCIDENTAL,Yurol State Forest,50,17020,Noosa Council miscellaneous wildlife records,54,Noosa Shire Council,
152.8645,-26.3772,Phascolarctos cinereus,2005968,Jul-20,1/7/2020,1/7/2020,1737297,INCIDENTAL,Yurol State Forest,50,17020,Noosa Council miscellaneous wildlife records,54,Noosa Shire Council,
152.8641,-26.3777,Phascolarctos cinereus,2005969,Jul-20,1/7/2020,1/7/2020,1737298,INCIDENTAL,Yurol State Forest,50,17020,Noosa Council miscellaneous wildlife records,54,Noosa Shire Council,
152.6541146,-26.42647958,Phascolarctos cinereus,2055481,Jul-20,3/7/2020,3/7/2020,1777114,INCIDENTAL,Not recorded,100,17619,Koalas,2621,Gympie Regional Council,GRC
153.0388,-26.3741,Phascolarctos cinereus,2005965,Jul-20,3/7/2020,3/7/2020,1737291,INCIDENTAL,Mooroindal Street Tewantin,50,17020,Noosa Council miscellaneous wildlife records,54,Noosa Shire Council,
152.6522833,-26.42645556,Phascolarctos cinereus,2055480,Jul-20,8/7/2020,8/7/2020,1777113,INCIDENTAL,Not recorded,100,17619,Koalas,2621,Gympie Regional Council,GRC
153.06665,-27.215553,Phascolarctos cinereus,1980507,Jul-20,9/7/2020,9/7/2020,1733907,INCIDENTAL,10 Oakmont Street Rothwell,50,103,WildNet Incidental Records,3461,"Department of Environment, Science and Innovation",DES
152.178999,-27.566322,Phascolarctos cinereus,2095969,Jul-20,11/7/2020,11/7/2020,1809804,INCIDENTAL,"Grantham, QLD. 5.5km N of Evans Hill, Southeast Queensland",20,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
153.1096,-26.3979,Phascolarctos cinereus,2005980,Jul-20,11/7/2020,11/7/2020,1737309,INCIDENTAL,48 Enterprise Street Sunshine Beach,50,17020,Noosa Council miscellaneous wildlife records,54,Noosa Shire Council,
152.8663939,-26.13468669,Phascolarctos cinereus,2055479,Jul-20,12/7/2020,12/7/2020,1777112,INCIDENTAL,Not recorded,100,17619,Koalas,2621,Gympie Regional Council,GRC
152.311113,-27.532045,Phascolarctos cinereus,1980576,Jul-20,14/7/2020,14/7/2020,1734049,INCIDENTAL,"Redbank Creek Road, Adare",50,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI
152.6761632,-26.28936774,Phascolarctos cinereus,2055483,Jul-20,16/7/2020,16/7/2020,1777116,INCIDENTAL,Not recorded,100,17619,Koalas,2621,Gympie Regional Council,GRC
152.8244,-25.3435,Phascolarctos cinereus,1980511,Jul-20,16/7/2020,16/7/2020,1733911,INCIDENTAL,Boral Road Nikenbah Hervey Bay,50,103,WildNet Incidental Records,3461,"Department of Environment, Science and Innovation",DES
152.71115,-26.26133056,Phascolarctos cinereus,2055484,Jul-20,17/7/2020,17/7/2020,1777117,INCIDENTAL,Not recorded,100,17619,Koalas,2621,Gympie Regional Council,GRC
152.6585546,-26.18038209,Phascolarctos cinereus,2055488,Jul-20,17/7/2020,17/7/2020,1777121,INCIDENTAL,Not recorded,100,17619,Koalas,2621,Gympie Regional Council,GRC
152.4366405,-26.20327445,Phascolarctos cinereus,2055486,Jul-20,18/7/2020,18/7/2020,1777119,INCIDENTAL,Not recorded,100,17619,Koalas,2621,Gympie Regional Council,GRC
152.64831,-26.22509589,Phascolarctos cinereus,2055490,Jul-20,18/7/2020,18/7/2020,1777123,INCIDENTAL,Not recorded,100,17619,Koalas,2621,Gympie Regional Council,GRC
152.9842,-26.3983,Phascolarctos cinereus,2005979,Jul-20,18/7/2020,18/7/2020,1737308,INCIDENTAL,66 Tinbeerwah Road Tinbeerwah,50,17020,Noosa Council miscellaneous wildlife records,54,Noosa Shire Council,
152.8421164,-26.15572464,Phascolarctos cinereus,2055485,Jul-20,19/7/2020,19/7/2020,1777118,INCIDENTAL,Not recorded,100,17619,Koalas,2621,Gympie Regional Council,GRC
152.7278287,-26.30874517,Phascolarctos cinereus,2055487,Jul-20,21/7/2020,21/7/2020,1777120,INCIDENTAL,Not recorded,100,17619,Koalas,2621,Gympie Regional Council,GRC
152.055,-27.64361111,Phascolarctos cinereus,1980577,Jul-20,22/7/2020,22/7/2020,1734050,INCIDENTAL,Stockyard,50,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI
152.6802357,-26.36715119,Phascolarctos cinereus,2055497,Jul-20,24/7/2020,24/7/2020,1777130,INCIDENTAL,Not recorded,100,17619,Koalas,2621,Gympie Regional Council,GRC
152.6875023,-26.43903869,Phascolarctos cinereus,2055489,Jul-20,25/7/2020,25/7/2020,1777122,INCIDENTAL,Not recorded,100,17619,Koalas,2621,Gympie Regional Council,GRC
152.184277,-27.530654,Phascolarctos cinereus,1980813,Jul-20,28/7/2020,28/7/2020,1733867,INCIDENTAL,"Grantham, QLD, 8km SW of Vinegar Hill, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.6680536,-26.43686798,Phascolarctos cinereus,2055509,Jul-20,29/7/2020,29/7/2020,1777142,INCIDENTAL,Not recorded,100,17619,Koalas,2621,Gympie Regional Council,GRC
153.05929,-26.47856,Phascolarctos cinereus,2005988,Jul-20,29/7/2020,29/7/2020,1737317,INCIDENTAL,Sunshine motorway,100,17020,Noosa Council miscellaneous wildlife records,54,Noosa Shire Council,
151.9763639,-26.15577778,Phascolarctos cinereus,2055500,Jul-20,31/7/2020,31/7/2020,1777133,INCIDENTAL,Not recorded,100,17619,Koalas,2621,Gympie Regional Council,GRC
152.74115,-26.29021111,Phascolarctos cinereus,2055495,Jul-20,31/7/2020,31/7/2020,1777128,INCIDENTAL,Not recorded,100,17619,Koalas,2621,Gympie Regional Council,GRC
152.9297,-26.3666,Phascolarctos cinereus,2005987,Aug-20,1/8/2020,1/8/2020,1737316,INCIDENTAL,30 Forest Acres Drive Lake McDonald,100,17020,Noosa Council miscellaneous wildlife records,54,Noosa Shire Council,
152.6834111,-26.39996111,Phascolarctos cinereus,2055496,Aug-20,2/8/2020,2/8/2020,1777129,INCIDENTAL,Not recorded,100,17619,Koalas,2621,Gympie Regional Council,GRC
153.05286,-27.54013,Phascolarctos cinereus,2006458,Aug-20,3/8/2020,3/8/2020,1737621,INCIDENTAL,Toohey Forest,100,17100,Stacey McLean Incidental Records,199,Private Individual,
152.43807,-26.20317,Phascolarctos cinereus,2055494,Aug-20,4/8/2020,4/8/2020,1777127,INCIDENTAL,Not recorded,100,17619,Koalas,2621,Gympie Regional Council,GRC
152.7201349,-26.33486696,Phascolarctos cinereus,2055546,Aug-20,4/8/2020,4/8/2020,1777179,INCIDENTAL,Not recorded,100,17619,Koalas,2621,Gympie Regional Council,GRC
152.1833,-27.53118,Phascolarctos cinereus,1980812,Aug-20,4/8/2020,4/8/2020,1733866,INCIDENTAL,"Grantham, QLD, 8km SW of Vinegar Hill, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
151.652,-28.048,Phascolarctos cinereus,2031021,Aug-20,5/8/2020,5/8/2020,1759616,INCIDENTAL,Leyburn State Forest,200,12115,Mark Cant Survey Data,3461,"Department of Environment, Science and Innovation",DES
152.7087797,-26.34871073,Phascolarctos cinereus,2055503,Aug-20,6/8/2020,6/8/2020,1777136,INCIDENTAL,Not recorded,100,17619,Koalas,2621,Gympie Regional Council,GRC
152.6901389,-26.46116389,Phascolarctos cinereus,2055510,Aug-20,6/8/2020,6/8/2020,1777143,INCIDENTAL,Not recorded,100,17619,Koalas,2621,Gympie Regional Council,GRC
152.9833888,-26.4701924,Phascolarctos cinereus,2005986,Aug-20,6/8/2020,6/8/2020,1737315,INCIDENTAL,24 Tallgum Avenue Verrierdale,50,17020,Noosa Council miscellaneous wildlife records,54,Noosa Shire Council,
153.05286,-27.54013,Phascolarctos cinereus,2006459,Aug-20,8/8/2020,8/8/2020,1737621,INCIDENTAL,Toohey Forest,100,17100,Stacey McLean Incidental Records,199,Private Individual,
152.783014,-26.04652956,Phascolarctos cinereus,2055499,Aug-20,9/8/2020,9/8/2020,1777132,INCIDENTAL,Not recorded,100,17619,Koalas,2621,Gympie Regional Council,GRC
152.6810912,-26.45090705,Phascolarctos cinereus,2055501,Aug-20,10/8/2020,10/8/2020,1777134,INCIDENTAL,Not recorded,100,17619,Koalas,2621,Gympie Regional Council,GRC
152.6395918,-26.09256161,Phascolarctos cinereus,2125424,Aug-20,10/8/2020,10/8/2020,1830391,INCIDENTAL,Not recorded,5,17619,Koalas,2621,Gympie Regional Council,GRC
152.7069302,-26.34012885,Phascolarctos cinereus,2055520,Aug-20,11/8/2020,11/8/2020,1777152,INCIDENTAL,Not recorded,100,17619,Koalas,2621,Gympie Regional Council,GRC
152.7279068,-26.41430123,Phascolarctos cinereus,2055502,Aug-20,12/8/2020,12/8/2020,1777135,INCIDENTAL,Not recorded,100,17619,Koalas,2621,Gympie Regional Council,GRC
152.7812,-26.3617,Phascolarctos cinereus,2006015,Aug-20,12/8/2020,12/8/2020,1737273,INCIDENTAL,549 Coles Creek Road Cooran,50,17019,Noosa Council's Land for Wildlife program wildlife surveys,54,Noosa Shire Council,
152.8465703,-26.18441014,Phascolarctos cinereus,2055301,Aug-20,13/8/2020,13/8/2020,1777255,INCIDENTAL,Not recorded,100,17619,Koalas,2621,Gympie Regional Council,GRC
152.3493559,-26.09465532,Phascolarctos cinereus,2055515,Aug-20,14/8/2020,14/8/2020,1777147,INCIDENTAL,Not recorded,100,17619,Koalas,2621,Gympie Regional Council,GRC
152.247373,-27.495756,Phascolarctos cinereus,1980861,Aug-20,14/8/2020,14/8/2020,1733938,INCIDENTAL,"Vinegar Hill, QLD, 10km W of Lake Clarendon, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.068352,-27.544598,Phascolarctos cinereus,2074566,Aug-20,14/8/2020,14/8/2020,1793745,INCIDENTAL,"Postmans Ridge, QLD, Toowoomba Connection Rd. 1km ESE of intersection Richards and Anthonys Roads, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
151.843413,-28.760322,Phascolarctos cinereus,1980587,Aug-20,14/8/2020,14/8/2020,1734060,INCIDENTAL,Granite Belt,50,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI
152.7079212,-26.34176586,Phascolarctos cinereus,2055504,Aug-20,16/8/2020,16/8/2020,1777137,INCIDENTAL,Not recorded,100,17619,Koalas,2621,Gympie Regional Council,GRC
152.343767,-27.835246,Phascolarctos cinereus,1980661,Aug-20,16/8/2020,16/8/2020,1734133,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.34518,-27.832329,Phascolarctos cinereus,1980662,Aug-20,16/8/2020,16/8/2020,1734134,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.3427,-27.83425,Phascolarctos cinereus,1980663,Aug-20,16/8/2020,16/8/2020,1734135,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.344879,-27.835484,Phascolarctos cinereus,1980664,Aug-20,16/8/2020,16/8/2020,1734136,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.342691,-27.835358,Phascolarctos cinereus,1980665,Aug-20,16/8/2020,16/8/2020,1734137,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.34419,-27.83239,Phascolarctos cinereus,1980666,Aug-20,16/8/2020,16/8/2020,1734138,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.343817,-27.832166,Phascolarctos cinereus,1980667,Aug-20,16/8/2020,16/8/2020,1734139,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.346094,-27.834955,Phascolarctos cinereus,1980668,Aug-20,16/8/2020,16/8/2020,1734140,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.339441,-27.832238,Phascolarctos cinereus,1980669,Aug-20,16/8/2020,16/8/2020,1734141,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.345412,-27.833231,Phascolarctos cinereus,1980670,Aug-20,16/8/2020,16/8/2020,1734142,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.345877,-27.835493,Phascolarctos cinereus,1980671,Aug-20,16/8/2020,16/8/2020,1734143,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.342843,-27.832662,Phascolarctos cinereus,1980672,Aug-20,16/8/2020,16/8/2020,1734144,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.34628,-27.834168,Phascolarctos cinereus,1980673,Aug-20,16/8/2020,16/8/2020,1734145,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.341864,-27.830204,Phascolarctos cinereus,1980674,Aug-20,16/8/2020,16/8/2020,1734146,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.339007,-27.832768,Phascolarctos cinereus,1980675,Aug-20,16/8/2020,16/8/2020,1734147,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.341037,-27.832925,Phascolarctos cinereus,1980676,Aug-20,16/8/2020,16/8/2020,1734148,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.34625,-27.83441,Phascolarctos cinereus,1980677,Aug-20,16/8/2020,16/8/2020,1734149,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.342157,-27.830304,Phascolarctos cinereus,1980678,Aug-20,16/8/2020,16/8/2020,1734150,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.34073,-27.83319,Phascolarctos cinereus,1980679,Aug-20,16/8/2020,16/8/2020,1734151,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.33936,-27.83242,Phascolarctos cinereus,1980680,Aug-20,16/8/2020,16/8/2020,1734152,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.34586,-27.83535,Phascolarctos cinereus,1980681,Aug-20,16/8/2020,16/8/2020,1734153,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.34149,-27.83211,Phascolarctos cinereus,1980697,Aug-20,16/8/2020,16/8/2020,1734169,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.340548,-27.833115,Phascolarctos cinereus,1980698,Aug-20,16/8/2020,16/8/2020,1734170,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.33946,-27.83342,Phascolarctos cinereus,1980699,Aug-20,16/8/2020,16/8/2020,1734171,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.34265,-27.83319,Phascolarctos cinereus,1980700,Aug-20,16/8/2020,16/8/2020,1734172,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.34258,-27.83294,Phascolarctos cinereus,1980701,Aug-20,16/8/2020,16/8/2020,1734173,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.34308,-27.83372,Phascolarctos cinereus,1980702,Aug-20,16/8/2020,16/8/2020,1734174,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.34277,-27.83249,Phascolarctos cinereus,1980703,Aug-20,16/8/2020,16/8/2020,1734175,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.34294,-27.83502,Phascolarctos cinereus,1980704,Aug-20,16/8/2020,16/8/2020,1734176,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.34375,-27.83376,Phascolarctos cinereus,1980682,Aug-20,16/8/2020,16/8/2020,1734154,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.34291,-27.8336,Phascolarctos cinereus,1980683,Aug-20,16/8/2020,16/8/2020,1734155,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.3436,-27.83434,Phascolarctos cinereus,1980684,Aug-20,16/8/2020,16/8/2020,1734156,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.344792,-27.832568,Phascolarctos cinereus,1980685,Aug-20,16/8/2020,16/8/2020,1734157,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.342732,-27.834383,Phascolarctos cinereus,1980686,Aug-20,16/8/2020,16/8/2020,1734158,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.34447,-27.83207,Phascolarctos cinereus,1980687,Aug-20,16/8/2020,16/8/2020,1734159,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.343204,-27.833652,Phascolarctos cinereus,1980688,Aug-20,16/8/2020,16/8/2020,1734160,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.346171,-27.83401,Phascolarctos cinereus,1980689,Aug-20,16/8/2020,16/8/2020,1734161,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.345211,-27.833903,Phascolarctos cinereus,1980690,Aug-20,16/8/2020,16/8/2020,1734162,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.339143,-27.833104,Phascolarctos cinereus,1980691,Aug-20,16/8/2020,16/8/2020,1734163,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.343517,-27.833216,Phascolarctos cinereus,1980692,Aug-20,16/8/2020,16/8/2020,1734164,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
152.34555,-27.83329,Phascolarctos cinereus,1980693,Aug-20,16/8/2020,16/8/2020,1734165,INCIDENTAL,"Thornton, QLD 3km SSE of Mt Zahel, Southeast Queensland",10,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA
