ld,Record No,Koala Name,Date,Year,Call Date Time,LAT,LNG,Adult Fate Other,Adult Size,Adult Gender,Adult Situation,Young Present,Adult Fate,Young Fate Other,Koala Found Address,Koala Post Code,LGA,Sick,Injured,Caused By Dog,Orphaned,Under Threat,Dead,Conjunctivitis,Cystitis,Wasted,Vehicle Hit,Road Speed Limit,Fall,Injury Other,Field Comments
4334,A 70480,DOA,Oct-20,2020,2020-10-21T00:00:00,-27.6590682,152.7087426,RSPCA,Adult (More than 4kg),,On ground,FALSE,Hospital,,Cunningham Highway,4306,Ipswich City ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,80,FALSE,,
4178,A 69250,CUMIN,Oct-20,2020,2020-10-01T00:00:00,-26.2521886,152.7235706,EVE,Adult (More than 4kg),,In tree,FALSE,Other,,Woondum State Forest,4570,Gympie Regional ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,,tracking project
4196,A 74097,SNOWDROP,Oct-20,2020,2020-10-04T00:00:00,-26.1849357,152.8461221,,Adult (More than 4kg),,On ground,FALSE,Hospital,,218 Sunshine Road,4570,Gympie Regional ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,,
4216,A 74100,NARRA,Oct-20,2020,2020-10-05T00:00:00,-26.3168284,152.7167122,,Adult (More than 4kg),,In captivity,FALSE,Hospital,,Wilcox Road,4570,Gympie Regional ,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,60,FALSE,,
4224,A 70675,ASPARAGUS,Oct-20,2020,2020-10-06T00:00:00,-26.2154744,152.712757,EVE,Adult (More than 4kg),,In tree,FALSE,Other,,Penny Road,4570,Gympie Regional ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,,tracking project
4225,A 70673,CORIANDER,Oct-20,2020,2020-10-06T00:00:00,-26.2610838,152.7214729,EVE,Adult (More than 4kg),,In tree,FALSE,Other,,Woondum State Forest,4570,Gympie Regional ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,tracking project
4231,A 70674,BROCCOLI,Oct-20,2020,2020-10-07T00:00:00,-26.2163291,152.7083711,EVE,Adult (More than 4kg),,In tree,FALSE,Other,,Penny Road,4570,Gympie Regional ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,,tracking project
4239,A 70676,BANANA,Oct-20,2020,2020-10-08T00:00:00,-26.2201019,152.7138708,EVE,Adult (More than 4kg),,In tree,FALSE,Other,,8 Edith Road,4570,Gympie Regional ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,,tracking project
4244,A 74013,DIANNE,Oct-20,2020,2020-10-09T00:00:00,-26.2339716,152.4294954,,Adult (More than 4kg),,In tree,FALSE,Hospital,,368 Power Road,4570,Gympie Regional ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,,
4248,A 74014,WATTLE,Oct-20,2020,2020-10-10T00:00:00,-26.3147485,152.3949522,,Adult (More than 4kg),,In tree,FALSE,Hospital,,1654 Upper Widgee Road,4570,Gympie Regional ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,FALSE,,
4260,A 74015,LINC,Oct-20,2020,2020-10-12T00:00:00,-26.3486025,152.7094493,,Adult (More than 4kg),,In tree,FALSE,Hospital,,1835 Mary Valley Road,4570,Gympie Regional ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,
4273,A 74023,ALLISON,Oct-20,2020,2020-10-14T00:00:00,-26.1628943,152.8575827,,Adult (More than 4kg),,On ground,FALSE,Hospital,,155 Ryan Road,4570,Gympie Regional ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,,
4279,A 74024,WILLIAM,Oct-20,2020,2020-10-14T00:00:00,-26.2419294,152.5336034,,Adult (More than 4kg),,On ground,FALSE,Hospital,,211 Little Road,4570,Gympie Regional ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,FALSE,,
4288,A 70677,CAPSICUM,Oct-20,2020,2020-10-15T00:00:00,-26.2161597,152.710661,EVE,Adult (More than 4kg),,In tree,FALSE,Other,,Penny Road,4570,Gympie Regional ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,tracking project
4292,A 74027,AUZZA,Oct-20,2020,2020-10-16T00:00:00,-26.2342694,152.4253986,,Adult (More than 4kg),,In tree,FALSE,Hospital,,372 Power Road,4570,Gympie Regional ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,FALSE,,
4322,A 74034,MARDI,Oct-20,2020,2020-10-20T00:00:00,-26.1257071,152.8187721,,Sub-Adult (2-4kg),,In captivity,FALSE,Hospital,,183 Treeby Road,4570,Gympie Regional ,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,,
4173,A 73055,DOA,Oct-20,2020,2020-10-01T00:00:00,-27.9452434,153.356252,CWS,Adult (More than 4kg),,On ground,FALSE,Hospital,,Napper Road,4214,Gold Coast City ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE,,
4174,A 70978,RUSSELL RIDGE,Oct-20,2020,2020-10-01T00:00:00,-27.9219858,153.383283,CWS,Adult (More than 4kg),,On ground,FALSE,Hospital,,503 Pine Ridge Road,4216,Gold Coast City ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE,,
4175,A 70974,DOA,Oct-20,2020,2020-10-01T00:00:00,-27.8929293,153.3261037,CWS,Adult (More than 4kg),,On ground,FALSE,Hospital,,14 Clarence Drive,4212,Gold Coast City ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE,,
4176,A 70975,OPAL,Oct-20,2020,2020-10-01T00:00:00,-27.89156,153.3373646,CWS,Adult (More than 4kg),,In tree,FALSE,Hospital,,169 Monterey Key Drive,4212,Gold Coast City ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,
4177,A 70972,POPPY EVERGREEN,Oct-20,2020,2020-10-01T00:00:00,-28.160315,153.4415511,CWS,Adult (More than 4kg),,On ground,FALSE,Hospital,,32 Evergreen Drive,4221,Gold Coast City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,FALSE,,
4184,A 70976,HARVEY KAY,Oct-20,2020,2020-10-02T00:00:00,-28.098314,153.4527612,CWS,Adult (More than 4kg),,On ground,FALSE,Hospital,,Tabilban Street,4220,Gold Coast City ,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,,
4190,A 70980,DOA,Oct-20,2020,2020-10-03T00:00:00,-28.1138484,153.4159814,CWS,Adult (More than 4kg),,On ground,FALSE,Hospital,,Pacific Mty,4220,Gold Coast City ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,100,FALSE,,
4191,A 70979,DOA,Oct-20,2020,2020-10-03T00:00:00,-28.1154095,153.4314458,CWS,Adult (More than 4kg),,On ground,FALSE,Hospital,,Pacific Motorway,4220,Gold Coast City ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,100,FALSE,,
4192,A 73028,TEASPOON,Oct-20,2020,2020-10-03T00:00:00,-28.0971807,153.3198076,CWS,Adult (More than 4kg),,On ground,FALSE,Hospital,,Little Nerang Road,4213,Gold Coast City ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE,,
4208,A 73032,ZINNEA ZANE,Oct-20,2020,2020-10-05T00:00:00,-28.1324518,153.4457188,CWS,Adult (More than 4kg),,In tree,FALSE,Hospital,,38 Zinnea Street,4221,Gold Coast City ,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,
4209,A 70969,CRICKET,Oct-20,2020,2020-10-05T00:00:00,-28.1427574,153.4484376,CWS,Adult (More than 4kg),,In tree,FALSE,Hospital,,5 Forest Drive,4221,Gold Coast City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,FALSE,,
4210,A 73029,WHITTAKOR,Oct-20,2020,2020-10-05T00:00:00,-27.9435295,153.2378555,CWS,Adult (More than 4kg),,On ground,FALSE,Hospital,,81 Whittings Road,4210,Gold Coast City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,,
4220,A 73031,REEDY CREEK BOY,Oct-20,2020,2020-10-06T00:00:00,-28.1073076,153.4038057,CWS,Adult (More than 4kg),,In captivity,FALSE,Hospital,,Woodland Drive,4227,Gold Coast City ,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,,
4238,A 73036,DOA,Oct-20,2020,2020-10-08T00:00:00,-27.8216517,153.3794362,CWS,Adult (More than 4kg),,On ground,FALSE,Hospital,,Coleman Road,4209,Gold Coast City ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,FALSE,,
4245,A 70983,MR TJ,Oct-20,2020,2020-10-09T00:00:00,-28.1429675,153.4364109,CWS,Adult (More than 4kg),,In tree,FALSE,Hospital,,14 Tipuana Drive,4221,Gold Coast City ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,
4246,A 70968,SPONGE CAKE,Oct-20,2020,2020-10-09T00:00:00,-27.9558285,153.3979389,CWS,Adult (More than 4kg),,In tree,FALSE,Hospital,,73 Musgrave Avenue,4215,Gold Coast City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,,
4249,A 70984,DOA,Oct-20,2020,2020-10-10T00:00:00,-28.1094067,153.4071588,CWS,Adult (More than 4kg),,On ground,FALSE,Hospital,,Old Coach Road,4227,Gold Coast City ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE,,
4250,A 73060,SONNY,Oct-20,2020,2020-10-10T00:00:00,-27.9716861,153.2345234,CWS,Young (up to 2kg),,In captivity,FALSE,Hospital,,14 King Parrot Court,4211,Gold Coast City ,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,
4256,A 70986,JESSIE JAY,Oct-20,2020,2020-10-11T00:00:00,-27.8371961,153.359819,CWS,Adult (More than 4kg),,In tree,FALSE,Hospital,,7 Ragamuffin Drive W,4209,Gold Coast City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,,
4266,A 70988,CLOVER HILL,Oct-20,2020,2020-10-13T00:00:00,-28.0965763,153.3764712,CWS,Adult (More than 4kg),,In tree,FALSE,Hospital,,11 Glenny Street,4213,Gold Coast City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,,
4267,A 70989,BUTTERCUP BABY,Oct-20,2020,2020-10-13T00:00:00,-27.9893224,153.2410321,CWS,Adult (More than 4kg),,In tree,FALSE,Hospital,,1140 Beaudesert Nerang Road,4211,Gold Coast City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,,
4275,A 70991,BOY BETTY BUNYIP,Oct-20,2020,2020-10-14T00:00:00,-28.0975005,153.444659,CWS,Sub-Adult (2-4kg),,In tree,FALSE,Hospital,,17 Bunyip Street,4220,Gold Coast City ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,
4276,A 70992,SWEETIE FRED CARAMEL,Oct-20,2020,2020-10-14T00:00:00,-27.9161978,153.3310317,CWS,Adult (More than 4kg),,On ground,FALSE,Hospital,,Discovery Park,4212,Gold Coast City ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,reported as limping
4278,A 70993,EOA,Oct-20,2020,2020-10-14T00:00:00,-27.8822149,153.2577969,CWS,Adult (More than 4kg),,On ground,FALSE,Hospital,,233 Wongawallan Road,4210,Gold Coast City ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,,
4284,A 70994,SHAYNA,Oct-20,2020,2020-10-15T00:00:00,-28.1763597,153.3691007,CWS,Adult (More than 4kg),,In tree,FALSE,Hospital,,1081 Tallebudgera Creek Road,4228,Gold Coast City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,,
4285,A 70996,DOA,Oct-20,2020,2020-10-15T00:00:00,-27.9637855,153.3749463,CWS,Sub-Adult (2-4kg),,On ground,FALSE,Hospital,,Smith Street,4214,Gold Coast City ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE,,
4286,A 70998,WILLIAM SON,Oct-20,2020,2020-10-15T00:00:00,-27.8311658,153.3760721,CWS,Adult (More than 4kg),,In tree,FALSE,Hospital,,33 Pendragon Drive,4209,Gold Coast City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,,
4289,A 71000,BUSHY COORABIN,Oct-20,2020,2020-10-16T00:00:00,-28.1470893,153.4049417,CWS,Adult (More than 4kg),,In tree,FALSE,Hospital,,42 Coorabin Street,4228,Gold Coast City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,,
4290,A 70999,GWEN UREGG,Oct-20,2020,2020-10-16T00:00:00,-28.1124425,153.441756,CWS,Adult (More than 4kg),,Other,FALSE,Hospital,,30 Tallebudgera Creek Road,4220,Gold Coast City ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,
4296,A 73001,POLLY PARKER,Oct-20,2020,2020-10-17T00:00:00,-27.9626681,153.3627454,CWS,Adult (More than 4kg),,On ground,FALSE,Hospital,,Smith Street,4214,Gold Coast City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,FALSE,,
4297,A 73005,STRAWBERRY,Oct-20,2020,2020-10-17T00:00:00,-27.9627309,153.3605752,CWS,Adult (More than 4kg),,In captivity,TRUE,Hospital,CWS,Smith Street,4214,Gold Coast City ,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,,
4299,A 73002,ROSE ESOR,Oct-20,2020,2020-10-17T00:00:00,-28.0928217,153.4563765,CWS,Adult (More than 4kg),,On ground,TRUE,Hospital,CWS,Julia Street,4220,Gold Coast City ,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,,
4300,A 73004,BABY,Oct-20,2020,2020-10-17T00:00:00,-28.0928217,153.4563765,CWS,Young (up to 2kg),,Other,FALSE,Hospital,,Julia Street,4220,Gold Coast City ,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,,mum hit by car
4306,A 73007,MANN GUM,Oct-20,2020,2020-10-18T00:00:00,-27.8781,153.3805,CWS,Adult (More than 4kg),,In tree,FALSE,Hospital,,Oxley Drive,4216,Gold Coast City ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,
4307,,BABY OF STRAWBERRY,Oct-20,2020,2020-10-18T00:00:00,-27.964945,153.381711,CWS,Young (up to 2kg),,On ground,FALSE,Hospital,,,4214,Gold Coast City ,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,,
4308,A 73009,JESSIE PINKMAN,Oct-20,2020,2020-10-18T00:00:00,-28.1616694,153.4290664,CWS,Adult (More than 4kg),,On ground,FALSE,Hospital,,420 Tallebudgera Connection Road,4228,Gold Coast City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,,
4312,A 73010,DUCHESS AMY,Oct-20,2020,2020-10-19T00:00:00,-28.0740214,153.3305947,CWS,Adult (More than 4kg),,In tree,FALSE,Hospital,,1 Duchess Court,4213,Gold Coast City ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,
4333,A 73011,CLINT,Oct-20,2020,2020-10-21T00:00:00,-27.852715,153.3276322,CWS,Adult (More than 4kg),,In tree,FALSE,Hospital,,Foxwell Road,4209,Gold Coast City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,FALSE,,
4338,A 73015,BRAD SCOTT,Oct-20,2020,2020-10-22T00:00:00,-28.1667181,153.450369,CWS,Adult (More than 4kg),,In captivity,FALSE,Hospital,,19 Piggabeen Road,4223,Gold Coast City ,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,,
4339,A 73013,LITTLE SIGGY,Oct-20,2020,2020-10-22T00:00:00,-27.9051574,153.3197893,CWS,Sub-Adult (2-4kg),,In tree,FALSE,Hospital,,7 Helensvale Road,4212,Gold Coast City ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,
4340,A 73012,MISDEMENOUR MADDIE,Oct-20,2020,2020-10-22T00:00:00,-27.9036752,153.3346932,CWS,Adult (More than 4kg),,In tree,FALSE,Hospital,,23 Edgeworthy Place,4212,Gold Coast City ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,
4341,A 73014,NANNY,Oct-20,2020,2020-10-22T00:00:00,-28.1592484,153.3925358,CWS,Adult (More than 4kg),,In tree,FALSE,Hospital,,Nancol Drive,4228,Gold Coast City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,FALSE,,
4348,A 73018,POUCH BABY OF TERRI MISU,Oct-20,2020,2020-10-23T00:00:00,-28.1467715,153.4326095,CWS,Young (up to 2kg),,Other,FALSE,Hospital,,60 Valley Drive,4228,Gold Coast City ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,non viable pouch baby with mum
4349,A 73017,BACK RIDER OF TERRI MISU,Oct-20,2020,2020-10-23T00:00:00,-28.1467715,153.4326095,CWS,Sub-Adult (2-4kg),,Other,FALSE,Hospital,,60 Valley Drive,4228,Gold Coast City ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,admitted with mum
4350,A 73016,TERRI MISU,Oct-20,2020,2020-10-23T00:00:00,-28.1467715,153.4326095,CWS,Adult (More than 4kg),,In tree,TRUE,Hospital,CWS ,60 Valley Drive,4228,Gold Coast City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,,
4351,A 73020,NYLA,Oct-20,2020,2020-10-23T00:00:00,-27.9223336,153.3560806,CWS,Adult (More than 4kg),,On ground,FALSE,Hospital,,Lakeside Country Club,4214,Gold Coast City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,,
4356,A 73019,MIA WALLACE,Oct-20,2020,2020-10-24T00:00:00,-28.1176786,153.4386226,CWS,Adult (More than 4kg),,In tree,FALSE,Hospital,,1 Padamo Court,4228,Gold Coast City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,FALSE,,
4357,A 73021,BALSA,Oct-20,2020,2020-10-24T00:00:00,-28.1303167,153.4547031,CWS,Adult (More than 4kg),,In tree,FALSE,Hospital,,9 Banksiadale Close,4221,Gold Coast City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,FALSE,,
4379,A 73038,WIRES AMBO,Oct-20,2020,2020-10-29T00:00:00,-27.9070349,153.3319989,CWS,Young (up to 2kg),,In captivity,FALSE,Hospital,,16 Wandilla Drive,4212,Gold Coast City ,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,,
4382,A 73037,TWITCY,Oct-20,2020,2020-10-30T00:00:00,-27.8906532,153.3291204,CWS,Adult (More than 4kg),,In tree,FALSE,Hospital,,7 Derwent Avenue,4212,Gold Coast City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,suspect cystitis
4197,A 68050,CAMILLE,Oct-20,2020,2020-10-04T00:00:00,-27.5222377,153.1027085,,Young (up to 2kg),,In captivity,FALSE,Hospital,,Tillack Park,4122,Brisbane City ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,,
4230,A 68049,GILDA,Oct-20,2020,2020-10-07T00:00:00,-27.5145,153.0733,RSPCA,Adult (More than 4kg),,In tree,FALSE,Hospital,,Boundary Road,4151,Brisbane City ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,
4234,A 74005,RAINTREE,Oct-20,2020,2020-10-07T00:00:00,-27.5273266,153.0981307,,Sub-Adult (2-4kg),,In captivity,FALSE,Hospital,,23 Raintree Street,4122,Brisbane City ,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,
4259,A 70889,RICKO,Oct-20,2020,2020-10-12T00:00:00,-27.5046069,153.0743429,RSPCA,Adult (More than 4kg),,In tree,FALSE,Hospital,,Boundary Road,4151,Brisbane City ,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,70,FALSE,,
4263,A 74018,CHAD,Oct-20,2020,2020-10-12T00:00:00,-27.5012826,153.1842959,,Adult (More than 4kg),,On ground,FALSE,Hospital,,Chadwell Street,4154,Brisbane City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,,
4270,a 70867,MARAH,Oct-20,2020,2020-10-13T00:00:00,-27.5500596,153.1336251,RSPCA,Adult (More than 4kg),,In tree,FALSE,Hospital,,1137 Mount Cotton Road,4156,Brisbane City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,,
4304,A 70870,SPARKLES,Oct-20,2020,2020-10-17T00:00:00,-27.508611,153.0954247,RSPCA,Sub-Adult (2-4kg),,Other,FALSE,Hospital,,98 Summerville Street,4152,Brisbane City ,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,
4313,A 70871,POKIE,Oct-20,2020,2020-10-19T00:00:00,-27.5440276,153.0835697,RSPCA,Adult (More than 4kg),,On ground,FALSE,Hospital,,1644 Logan Road,4122,Brisbane City ,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,60,FALSE,,
4318,A 70872,KIARA,Oct-20,2020,2020-10-19T00:00:00,-27.5344294,153.1048709,RSPCA,Adult (More than 4kg),,In tree,FALSE,Hospital,,211 Wecker Road,4122,Brisbane City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,,
4324,A 70873,MACK,Oct-20,2020,2020-10-20T00:00:00,-27.5191269,153.1158949,RSPCA,Adult (More than 4kg),,In tree,FALSE,Hospital,,42 Nelson Place,4152,Brisbane City ,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,
4342,A 74038,APPLE,Oct-20,2020,2020-10-22T00:00:00,-27.4819322,153.1339278,,Adult (More than 4kg),,In tree,FALSE,Hospital,,24 Abbeyfeale Street,4173,Brisbane City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,,
4360,A 70482,CLAY,Oct-20,2020,2020-10-24T00:00:00,-27.5259288,153.1270025,RSPCA,Adult (More than 4kg),,On ground,FALSE,Hospital,,296 Mount Petrie Road,4153,Brisbane City ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,,
4558,A 73589,LOCHIE,Nov-20,2020,2020-11-29T00:00:00,-27.1918457,151.2761728,,Young (up to 2kg),,In captivity,FALSE,Hospital,,,4405,Western Downs Regional ,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,,
4388,A 70423,BECCY,Nov-20,2020,2020-11-01T00:00:00,-27.253108,152.0485695,RSPCA,Adult (More than 4kg),,In tree,FALSE,Hospital,,Devoncourt Lane,4355,Toowoomba Regional ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,,
4409,A 69889,LULU,Nov-20,2020,2020-11-06T00:00:00,-27.5956076,151.9326971,RSPCA,Adult (More than 4kg),,In tree,FALSE,Hospital,,Platz Street,4350,Toowoomba Regional ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,
4413,A 70489,RILEY,Nov-20,2020,2020-11-07T00:00:00,-27.4278983,151.7151116,RSPCA,Adult (More than 4kg),,In captivity,FALSE,Hospital,,34 Davidson Street,4401,Toowoomba Regional ,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,
4442,A 69892,MARY,Nov-20,2020,2020-11-12T00:00:00,-27.4316284,151.9020202,,Adult (More than 4kg),,In tree,FALSE,Hospital,,5 Kite Street,4352,Toowoomba Regional ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,,
4455,A 72272,TAHLIA,Nov-20,2020,2020-11-15T00:00:00,-27.512517,151.7031853,RSPCA,Adult (More than 4kg),,In tree,FALSE,Hospital,,354 Oakey Cross Hill Road,4401,Toowoomba Regional ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,,
4457,A 70426,KATIE,Nov-20,2020,2020-11-15T00:00:00,-27.617546,151.9254596,RSPCA,Sub-Adult (2-4kg),,Other,FALSE,Hospital,,58 Charker Street,4350,Toowoomba Regional ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,,
